,tweet,user,location,label,split
1715,@sonusood @hayakhan999 oxygen in government hand if they support public or it may ho to blck marketing only pm modi… https://t.co/ordpivrdyo,NaheemK53597163,"Karnataka, India",0,1.4406484140530564
1719,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",VGarikela,"Nandyal, India",0,0.5128646644894327
1722,rt @utpalborpujari: #guwahati #oxygen #oxygenconcentrator ् #oxygenlangar by @khalsa_centre north east in association with @khalsaaid_india,carbon_stink,"Guwahati, India",0,0.27286017675382473
1724,@ril_foundation #ril supports #andhrapradesh govt’s efforts in the fight against #covid19 with the supply of… https://t.co/bo0qxnf21p,venkatmandala,"Hyderabad, India",1,0.025367847501835256
1725,"rt @abhyudayjindal: after hisar, our #jajpur plant is also supplying liquid medical #oxygen to hospitals. we are supplying over 40 mt of ox…",adityadagar84,"Palwal, India",0,-1.0145957864826656
1727,@dbusiness @jikiniroujin @dorothea9458 @artsy_marxist @china2asean @japangov @bts_jp_official @japan… https://t.co/pjtmetimhx,duabusan,,0,-0.16664340767682845
1728,#oxygen thief nabbed by delhi police. accused of hoarding concentrators  at his posh khan chacha outlet in khan mar… https://t.co/bkqn2zpshf,Rakesh5_,"Jammu, Jammu And Kashmir, 🇮🇳",1,-1.0037436695864899
1729,"rt @helpnagar: !!delhi!!
oxygen beds available
.
.
#helpnagar #covid #covid19 #help #india #delhi #nonprofit #medical #urgent #emergency #d…",Manohar01870906,"Chevella, India",0,-0.6377592172371878
1731,"rt @upcovidhelper: #aligarh #oxygen

#verified @ 15-may 04:12 pm ✅

oxygen cylinders available
name : hamzaa

contact: 9045185708
@upcovidh…",Covid19Help10,,0,0.8204428311743632
1732,"rt @upcovidhelper: #aligarh #oxygen

#verified @ 15-may 04:12 pm ✅

oxygen cylinders available
name : hamzaa

contact: 9045185708
@upcovidh…",Shivedita,,0,-0.6793036352432203
1734,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",AshokBussa1,,0,0.05158623194344527
1735,"rt @helpinghandsjpr: #aligarh #oxygen

47 liter oxygen cylinders available
1 filled -47000
2 empty-35000 to 40000
name: hamzaa
contact: 904…",Shivedita,,0,0.09885984025448429
1736,"#nowwatching oxygen (2021)

anybody seen this one yet??? thoughts??? #oxygen #horrorfam  #scififam #mutantfam https://t.co/mmvxfyr1fn",Pander_Bear28,"Bristol, TN",0,1.460006519685972
1737,"rt @covid19tnupdate: persons hoarding #remdesivir and #oxygen cylinders and sell at a higher price to be detained under the goondas act, #t…",aandrewz,Singapore,1,0.22716046274605503
1739,"rt @upcovidhelper: #agra #up

hospital: purshotam das savitri devi cancer care &amp; research center,
 3 national highway, shastri puram agra…",Shivedita,,1,0.02375663827197605
1740,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",AmreshK61899409,"Patna, India, ",1,0.7630139480039716
1742,melanie laurent is awesome in #oxygen. what a tense experience. 😳 https://t.co/eaqw8cqmsc,nadreviews,,0,-0.003907042128811288
1745,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",ReenaKaurH,"Pentagon City, Arlington, Va",0,-2.8786550540732
1747,"@prcambnepal your excellency 
there is rumors about 18000 #oxygen cylinder has been struct in other side tatopani c… https://t.co/qauc3fmuul",tarvado,Nepal,0,0.26424291496630053
1748,rt @indiannavy: big boost to #oxygen supply in andhra pradesh as #indiannavy team airlifted from #vizag repairs two major oxygen plants at…,manmoha15489777,,0,-1.0663462689602048
1749,"rt @tarvado: people are dying every few minutes because of lack in #oxygen, we don’t know when this will end.
it’s chaos.
#covid19 ’s wreck…",Peruvianbundles,,1,1.7654763839865024
1750,rt @aritraagroup: we applaud the decision of @nhai_official not to charge any #toll fee for the tankers carrying liquid medical #oxygen nat…,Ramesh_sankha12,"Patna, India",0,-0.7639021195942707
1751,"rt @sunil10059370: how to use oximeter
#plasma
#coronavirus
#corona #covidemergency
#covaxin #vaccineforall #oxygen #sundayvibes
https://t.…",plasmabot2,,0,1.9632162915810678
1752,"rt @aritraagroup: aritraa corporation welcomes #pmcaresfunds procuring 1.5 lakh units of oxycare system worth rs 322.5 crore.

these compre…",Ramesh_sankha12,"Patna, India",0,1.1969281050970844
1753,"rt @harendraks_ips: the #oxygen requirements of #delhi audited and saturated now, most of the #oxygentankers brought from hapa,rajkot by #o…",Singhaniav1969,"Kolkata, India",0,0.7980854461587396
1755,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",Ganga645,Bengaluru,1,0.24293229753081438
1758,rt @santoshscribe: pm @narendramodi @pmoindia surprised by knowing #ventilators #oxygen not reaching villages #pmnarendramodi was taking th…,Madanjhajourno1,"New Delhi, India",0,-2.64862714305269
1759,"rt @tarvado: people are dying every few minutes because of lack in #oxygen, we don’t know when this will end.
it’s chaos.
#covid19 ’s wreck…",banballoons,"British Columbia, Canada",1,-0.643648732219933
1760,"rt @tarvado: people are dying every few minutes because of lack in #oxygen, we don’t know when this will end.
it’s chaos.
#covid19 ’s wreck…",Tinu,"Texas, somehow.",1,-0.18369644397501544
1761,"rt @gopalkagarwal: we ⁦@noida_dialogue⁩ are running l1 #covidcare centres with #oxygen, #nursingcare #medicines #onlinedoctor consultations…",SonuFagna1,"Greater Noida, India",0,-0.05576960715628077
1763,"rt @arogyaandhra: we thank @railminindia, other organisations involved and the staff who are working relentlessly in the timely delivery of…",pavankumar446,,0,0.8967129459198248
1764,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",FobGuntur,guntur,0,-1.2895901983295335
1767,rt @airnewsalerts: @narendramodi pm asks for augmentation of healthcare resources in rural areas to focus on door to door testing &amp; surveil…,mangalpandey112,"Mumbai, India",0,0.4022873005079962
1768,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,Sagarcastically,"Belgaum, India",0,-1.5194788833374928
1769,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",SivagowriJ,,0,0.0684489753412282
1770,"rt @itsme_hardik: #pune #oxygen #concentrator

oxygen concentrator available
[5l]

location:- pune
name:-azam
contact no:- 9422026196
reqd:…",Mythlee1,પોતાની દુનિયામાં,0,-1.1722011992291272
1772,"rt @agf_ofl: #oxygen high rich foods 
eat healthier be healthy
#stayhome
#aari #emip 
@aariarujunan https://t.co/zv19nx1pa2",samuthira13,"Chennai, India",0,-0.4026347864157189
1773,"rt @harinani_: @agnitilak @wasimakramjspk_ try to contact them sir... now.

#vijayawada #oxygen https://t.co/yhjqd6hqdo",Sreekanth0827,India,0,1.5954912423629348
1774,"rt @teamrapo: #vizagcovid update

#oxygen #plasma &amp; #ambulance service within #vizag region 

contact: +917337335557

verified 16th may ✅…",JeethendraY,,0,-1.009313571000347
1775,"rt @rhythms22: #navneetkalra exclusive
lawyers tell @republic moving for bail.
kalra wl be produced before cmm,saket court.

delhi court:pr…",manojgokak,India,0,-1.7047858219647167
1777,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",manojgokak,India,1,0.3480633619288673
1778,"rt @teamsosindia: #vijayawada #oxygen

#verified @ 16-may 10:44 pm ✅

oxygen cylinders available
contact : 9676995777

#covid19indiahelp ht…",varunkrsinha,"New Delhi, India",0,1.2348694769897155
1780,"rt @sunil10059370: how to use oximeter
#plasma
#coronavirus
#corona #covidemergency
#covaxin #vaccineforall #oxygen #sundayvibes
https://t.…",ramcharns,"Andhra Pradesh, Nellore",0,-0.043129161997493816
1782,"belagavi district to get 25 tonnes of oxygen from centre

#belagavi | #oxygen | #belgaum | #covid19  https://t.co/ww3rof3c5u",Belagavi_infra,"Belagavi, Karnataka",0,0.12653836500813753
1783,rt @lnathassam: #oxygen will be considered as a lucrative commodity like petrol and diesel in the future ! 🤔,pkbjain,"Assam, India",0,-0.3825579405082833
1784,"rt @covidhelpchd: verified ✅   

oxygen concentrators , regular beds, oxygen beds, icu beds 👍🏻  spread it

#covidhelphyderabad #hyderabad…",Covid19Help10,,0,-0.11742163526396834
1786,#oxygen is a #french #scifi film about a woman who wakes up in a cryogenic tube with no memory of who she is or how… https://t.co/71ktcmfirf,PHLFilmCritic,"Philadelphia, PA",1,-0.06515750049086308
1787,"people are dying every few minutes because of lack in #oxygen, we don’t know when this will end.
it’s chaos.… https://t.co/dxrzpvo2ph",tarvado,Nepal,1,-0.4110609924273843
1788,"rt @svedanthangal: available in north chennai only

#covid19 
#oxygen 
#chennaicovid 

pls amplify.
@chennaicares 
@dilipsrinivasan https:/…",SriniJoseph7,"Chennai,Tamilnadu",0,-0.20841402905165
1789,"rt @sandeepsolanki: when we are gasping for oxygen, our leader is busy building a modi mahal.  #lockdown2lifedown
#resignpmmodi #modimahal…",RealNews3362,INDIA-USA🌷🕉🙏 ,0,-0.9849750479240837
1790,watching #oxygen  and already given me anxiety,ItsonlyEdrian,New York,1,-0.9978102595970262
1791,"rt @ndtv: #dilsesewa | ""my contribution is a drop in the ocean of work being done by delhi sikh gurudwara management committee and mr sirsa…",Shishir87658253,New Delhi,1,-0.2647241901463871
1793,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,VPraveen76765,"Bengaluru, India",0,0.012644465201210925
1794,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",Ssg8xJM7OgmuFC8,,0,0.20551506899139182
1797,"yes!

do give #oxygen a chance during this week. it deserves all your attention.
https://t.co/hzjsusqhec https://t.co/ohkbdvuv2j",msbreviews,Portugal,0,0.41905273761055056
1799,"*verified lead*
delhi
oxygen cylinder available
8l for 11 k  (empty) bought for personal use no longer needed. 
pic… https://t.co/rolcq3ysyk",zoiizoha,"Moradabad, India",1,-1.0028262601625058
1800,"rt @oye_ladki: 📌yatharth hospital has around 30 beds ( icu + oxygen).
please check as they'll get exhaust in no time
no: +919582833333

sec…",adityadagar84,"Palwal, India",1,0.6598526932780658
1802,"rt @actf_india: healthy routine one should follow to stay away from diseases and any harmful viruses and infection.
#covidー19 #covidsecondw…",KRISHANMOHANKR6,"New Delhi, India",0,0.60396681435159
1803,india is lacking oxygen bcz they sent abhinandan to get it #shameonindia #oxygen #india,BSamosay,,0,-0.15543954768139776
1804,"two air india flights, carrying 34,200 kg of zeolite, used in #oxygen production plants, arrived at the bengaluru a… https://t.co/bpa7dxbgs1",DeccanHerald,India,0,0.18761589829208725
1805,"the authorities in association with non-profit organization launched on may 4, more than a dozen autorickshaws equi… https://t.co/ybp4ulr77j",india_narrative,Delhi,0,-0.11191748761903567
1806,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",_tikna_,,1,0.33150426312549913
1810,"rt @faithandcare786: #shoutout
we are giving free #oxygen to covid patients, ration kits to daliy wagers &amp; medical support to underprivileg…",NazarINCIndia,"Darbhanga, Delhi India ",0,0.2803742023405922
1811,rt @ian_boolocklock: over this weekend i watched some movies. one of my favorites is the french claustrophobic sci-fi thriller #oxygen whic…,keithlovemovies,"Ottawa, Ontario, Canada",0,1.8812720548342292
1812,over this weekend i watched some movies. one of my favorites is the french claustrophobic sci-fi thriller #oxygen w… https://t.co/huj8tzsks7,Ian_Boolocklock,"Sparta, NJ",0,-1.0540999906318185
1813,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",angeshkumarjha1,"Angul, Odisha",0,1.0800089378150783
1816,rt @malasivaprasad: #oxygen #helpline numbers #karnataka,MusafirStories,India,0,-0.06052337082259583
1817,"rt @ndmaindia: #covid19 | practice pranayam - alternate nostril breathing to ease breathlessness 

#unite2fightcorona #oxygen https://t.co/…",RakeshS90403803,,0,0.29712937754991614
1818,"rt @ndmaindia: #covid19 | practice pranayam - alternate nostril breathing to ease breathlessness 

#unite2fightcorona #oxygen https://t.co/…",RKSharm99325603,,0,1.04542880822311
1819,#oxygen another banger movie!!! holy shit!!! not what i thought it would be at all! 🤩🤩🤩,sweetdizzydee,Alberta,1,-0.824898262470303
1820,about the weekend.... kindly endeavor to breet.... i will supply oxygen #oxygen #echoke -#weekend https://t.co/qzulnrlx0p,ejooragbo,"Lagos, Nigeria",0,-2.2463845435039516
1821,"#oxygen is interstellar in a box. literally the whole movie happens inside a cryogenic chamber, where u find an exc… https://t.co/rmkrilke0l",aravind_smilin,"Trivandrum, India",0,0.9134745463761041
1822,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",AmitRamchiary8,,0,0.768448543436775
1823,"*verified lead*
delhi
oxygen cylinder available
50l &amp; 7l
pickup from dwarka sec. 5 
contact - 8377826447 whatsapp o… https://t.co/8yf8zpggfw",onlyrealmvp,"Berlin, Germany",0,-1.024710452591746
1824,"rt @khushnumakashm1: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #ox…",AmitRamchiary8,,0,0.6051386380261704
1825,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",JusVik1,"London, United Kingdom",0,-1.2471910471602232
1826,"ex~uttrakhand cm: 🤦🏻‍♂️👇🏻
𝗖𝗼𝗿𝗼𝗻𝗮 𝘃𝗶𝗿𝘂𝘀 𝗵𝗮𝘀 𝗮 𝗹𝗶𝗳𝗲, 𝗩𝗶𝗿𝘂𝘀 𝗮𝗹𝘀𝗼 𝗵𝗮𝘀 𝘁𝗵𝗲 𝗿𝗶𝗴𝗵𝘁 𝘁𝗼 𝗹𝗶𝘃𝗲.

current cm: #tirathsinghrawat… https://t.co/cwgchq2x8y",Deep4IND,𝙆𝙖𝙞𝙡𝙖𝙨𝙖 ,0,1.4496787468461079
1828,"rt @ddnewslive: 100th #oxygenexpress of #indianrailways delivers relief. 6260 mt of #oxygen delivered by 100 oxygen expresses 

read more:…",RHastsal,"उत्तर प्रदेश, भारत",0,-0.8543540992610317
1829,"rt @ndtv: #dilsesewa | ""sikhs opened up hospitals to everyone and served with generosity"", says naresh gujral, rajya sabha mp, on #oxygen l…",jones_gsus,,0,1.5229718644925
1830,"rt @ndtv: #dilsesewa | ""my contribution is a drop in the ocean of work being done by delhi sikh gurudwara management committee and mr sirsa…",jas180,,1,-0.4713399560961674
1834,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Yasin15772,"मुंबई, भारत",1,0.5081359348155481
1835,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",AribAffan1,"Nagpur Maharashtra, India",1,-0.15661082448441363
1836,"be it #oxygen, #ambulance, #icubed or #food, #redvolunteers are doing a commendable job in #westbengal #kolkata. th… https://t.co/6omfwlbiuy",WriterApsara,India,0,1.0485338167304
1837,"‘oxygen’ borrows liberally from a plethora of sci-fi sources, but makes for a pleasurable, compelling popcorn enter… https://t.co/wg73os5xx9",SumsionMichael,"London, England",0,0.8951816908370762
